City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Matagami,CA,2021-11-23 21:11:01,49.7502,-77.6328,17.71,93,90,6.91
297,Port Hardy,CA,2021-11-23 21:11:02,50.6996,-127.4199,45.57,76,70,5.97
298,Bestobe,KZ,2021-11-23 21:11:03,52.4994,73.0975,21.94,84,8,17.36
299,Mulege,MX,2021-11-23 21:11:04,26.8833,-111.9833,78.46,46,90,7.2
300,Kudahuvadhoo,MV,2021-11-23 21:11:04,2.6708,72.8944,81.37,74,81,17.52
301,George,ZA,2021-11-23 21:11:05,-33.963,22.4617,57.81,79,52,3.15
302,Noumea,NC,2021-11-23 21:09:05,-22.2763,166.4572,79.0,99,99,8.86
303,Drayton Valley,CA,2021-11-23 21:11:06,53.2168,-114.9854,13.91,79,100,8.79
304,Iqaluit,CA,2021-11-23 21:07:49,63.7506,-68.5145,25.7,68,100,13.0
305,Gobabis,NA,2021-11-23 21:11:06,-22.45,18.9667,70.84,16,0,10.49
306,Kodiak,US,2021-11-23 21:07:44,57.79,-152.4072,11.71,62,90,8.05
307,Mokhotlong,LS,2021-11-23 21:11:07,-29.2894,29.0675,47.68,88,19,4.32
308,Vierzon,FR,2021-11-23 21:11:08,47.2101,2.0625,38.75,65,0,10.38
309,Olinda,BR,2021-11-23 21:11:08,-8.0089,-34.8553,82.13,69,40,6.91
310,Port Blair,IN,2021-11-23 21:11:09,11.6667,92.75,81.41,83,100,10.47
311,Alamos,MX,2021-11-23 21:11:09,27.0167,-108.9333,80.71,27,100,8.61
312,Coquimbo,CL,2021-11-23 21:11:10,-29.9533,-71.3436,62.33,67,20,11.5
313,Cap-Aux-Meules,CA,2021-11-23 21:11:10,47.3821,-61.8597,43.81,97,100,21.14
314,Awbari,LY,2021-11-23 21:11:11,26.5921,12.7805,69.71,26,92,4.85
315,Geraldton,AU,2021-11-23 21:11:11,-28.7667,114.6,55.81,88,0,10.36
316,Grafton,US,2021-11-23 21:11:12,42.207,-71.6856,37.06,43,1,1.99
317,Leningradskiy,RU,2021-11-23 21:11:12,69.3833,178.4167,-13.79,80,60,5.48
318,Ust-Omchug,RU,2021-11-23 21:11:13,61.15,149.6333,-26.93,99,53,2.33
319,Aras,ES,2021-11-23 21:12:14,42.5617,-2.356,37.83,100,90,6.91
320,Mount Gambier,AU,2021-11-23 21:12:14,-37.8333,140.7667,58.78,90,99,3.42
321,Yerbogachen,RU,2021-11-23 21:12:15,61.2767,108.0108,4.66,98,96,4.94
322,Sechura,PE,2021-11-23 21:12:15,-5.5569,-80.8222,74.97,62,40,13.73
323,Airai,TL,2021-11-23 21:09:11,-8.9266,125.4092,60.55,84,100,1.32
324,Dudinka,RU,2021-11-23 21:12:16,69.4058,86.1778,13.78,83,100,15.35
325,Valleyview,CA,2021-11-23 21:12:17,55.0667,-117.2859,9.32,76,99,5.79
326,Verkhnevilyuysk,RU,2021-11-23 21:10:25,63.4453,120.3167,-26.5,99,6,2.91
327,Abu Samrah,SY,2021-11-23 21:12:17,35.3029,37.1841,58.93,51,37,5.48
328,Dong Hoi,VN,2021-11-23 21:12:18,17.4833,106.6,62.98,88,100,12.3
329,Outjo,NA,2021-11-23 21:12:18,-20.1167,16.15,66.56,32,0,12.82
330,Ponta Do Sol,PT,2021-11-23 21:12:19,32.6667,-17.1,66.83,77,100,4.5
331,Loreto,MX,2021-11-23 21:12:19,22.2667,-101.9667,70.32,35,4,7.31
332,Savannah Bight,HN,2021-11-23 21:12:20,16.45,-85.85,81.0,74,86,18.63
333,Oliveira,BR,2021-11-23 21:12:20,-20.6964,-44.8272,72.66,62,95,3.33
334,Shelburne,CA,2021-11-23 21:12:21,44.0787,-80.2041,32.67,75,26,5.68
335,Manzhouli,CN,2021-11-23 21:10:29,49.6,117.4333,-2.51,78,0,6.17
336,Jamiltepec,MX,2021-11-23 21:12:22,16.2833,-97.8167,86.74,45,1,7.49
337,Siirt,TR,2021-11-23 21:12:23,37.9326,41.9403,47.21,65,28,2.68
338,Sur,OM,2021-11-23 21:12:23,22.5667,59.5289,75.78,36,38,5.55
339,Itarema,BR,2021-11-23 21:12:24,-2.9248,-39.9167,81.05,78,99,15.79
340,Korcula,HR,2021-11-23 21:12:24,42.9622,17.1369,41.56,59,53,14.52
341,Paita,PE,2021-11-23 21:12:25,-5.0892,-81.1144,73.96,74,71,14.61
342,Galveston,US,2021-11-23 21:12:25,29.3669,-94.9669,72.21,60,20,1.01
343,Basco,PH,2021-11-23 21:12:26,20.4487,121.9702,76.82,79,66,25.34
344,Tuskegee,US,2021-11-23 21:12:26,32.424,-85.6916,58.15,27,0,4.94
345,Mandalgovi,MN,2021-11-23 21:12:27,45.7625,106.2708,21.4,39,4,8.46
346,Bua Yai,TH,2021-11-23 21:12:27,15.5855,102.4259,65.73,73,73,11.34
347,Tevaitoa,PF,2021-11-23 21:12:28,-16.7833,-151.5,80.38,72,43,3.74
348,Shahpur,IN,2021-11-23 21:12:29,16.7,76.8333,76.17,81,50,4.12
349,Kalmar,SE,2021-11-23 21:12:29,56.6616,16.3616,39.96,93,46,4.61
350,Sioux Lookout,CA,2021-11-23 21:09:11,50.1001,-91.917,33.1,82,100,9.26
351,Charyshskoye,RU,2021-11-23 21:12:30,51.3978,83.5598,33.49,97,100,17.38
352,Akdepe,TM,2021-11-23 21:12:31,42.0551,59.3788,35.6,46,5,6.98
353,Dibulla,CO,2021-11-23 21:12:32,11.2725,-73.3091,79.03,83,97,3.15
354,Dengfeng,CN,2021-11-23 21:12:32,34.4553,113.0281,41.83,36,0,7.43
355,Kabo,CF,2021-11-23 21:12:33,7.6994,18.629,76.59,32,0,1.48
356,Port Washington,US,2021-11-23 21:12:16,40.8257,-73.6982,41.86,40,73,14.0
357,Boa Vista,BR,2021-11-23 21:12:34,2.8197,-60.6733,89.58,51,20,5.75
358,Cockburn Town,TC,2021-11-23 21:12:34,21.4612,-71.1419,80.92,76,44,15.26
359,Honiara,SB,2021-11-23 21:12:34,-9.4333,159.95,82.26,77,87,5.14
360,Dilla,ET,2021-11-23 21:12:35,6.41,38.31,66.27,51,94,2.55
361,Tasiilaq,GL,2021-11-23 21:12:35,65.6145,-37.6368,19.56,59,20,6.6
362,Atar,MR,2021-11-23 21:12:36,20.5169,-13.0499,84.16,28,85,8.84
363,Bechem,GH,2021-11-23 21:12:37,7.0903,-2.025,75.87,63,34,2.62
364,Namibe,AO,2021-11-23 21:12:37,-15.1961,12.1522,70.41,73,9,5.08
365,Tura,IN,2021-11-23 21:13:39,25.5198,90.2201,59.83,67,0,3.62
366,Sola,VU,2021-11-23 21:13:39,-13.8833,167.55,78.42,79,100,11.63
367,Bilma,NE,2021-11-23 21:13:40,18.6853,12.9164,77.74,19,0,7.99
368,Kyren,RU,2021-11-23 21:13:40,51.6828,102.1408,15.3,82,21,2.62
369,Guilin,CN,2021-11-23 21:13:41,25.2819,110.2864,49.73,62,100,3.11
370,San Patricio,US,2021-11-23 21:08:59,28.017,-97.5169,78.89,44,52,10.18
371,Miri,MY,2021-11-23 21:13:41,4.4148,114.0089,78.51,87,100,4.68
372,Ryotsu,JP,2021-11-23 21:13:42,38.0833,138.4333,46.62,71,95,31.54
373,Cherskiy,RU,2021-11-23 21:13:42,68.75,161.3,-34.35,100,25,4.12
374,Erenhot,CN,2021-11-23 21:10:32,43.6475,111.9767,24.13,52,2,17.83
375,Westport,US,2021-11-23 21:10:28,41.1415,-73.3579,41.83,37,1,3.0
376,Laguna,US,2021-11-23 21:13:43,38.421,-121.4238,67.84,73,1,3.0
377,Bandarbeyla,SO,2021-11-23 21:13:44,9.4942,50.8122,80.24,60,97,12.17
378,Samarinda,ID,2021-11-23 21:13:44,-0.5,117.15,73.38,98,68,0.89
379,Tucuman,AR,2021-11-23 21:13:45,-26.8241,-65.2226,66.47,95,100,3.0
380,Zenzeli,RU,2021-11-23 21:13:46,45.9241,47.0474,49.93,64,100,7.49
381,Todos Santos,MX,2021-11-23 21:13:46,23.45,-110.2167,85.1,73,14,8.39
382,Palotina,BR,2021-11-23 21:13:47,-24.2839,-53.84,86.25,39,100,6.11
383,Port Augusta,AU,2021-11-23 21:13:47,-32.5,137.7667,64.54,61,100,0.65
384,Zhuhai,CN,2021-11-23 21:13:48,22.2769,113.5678,64.06,59,40,13.8
385,Aksarka,RU,2021-11-23 21:13:49,66.5606,67.7975,6.12,97,100,3.76
386,Waddan,LY,2021-11-23 21:13:49,29.1614,16.139,68.9,38,90,6.24
387,Olga,RU,2021-11-23 21:13:50,43.7444,135.2892,20.59,48,97,10.22
388,Ngunguru,NZ,2021-11-23 21:13:50,-35.6167,174.5,64.17,75,99,7.94
389,Madang,PG,2021-11-23 21:13:51,-5.2246,145.7966,77.05,88,79,4.34
390,Fare,PF,2021-11-23 21:13:51,-16.7,-151.0167,80.29,73,70,3.8
391,Davila,PH,2021-11-23 21:13:52,18.4726,120.5763,78.55,83,40,24.45
392,Nuuk,GL,2021-11-23 21:13:53,64.1835,-51.7216,36.21,100,75,46.04
393,Kapit,MY,2021-11-23 21:13:53,2.0167,112.9333,73.18,100,100,0.81
394,Udachnyy,RU,2021-11-23 21:13:54,66.4167,112.4,-27.2,98,55,7.54
395,Okhotsk,RU,2021-11-23 21:13:54,59.3833,143.3,5.83,79,100,15.61
396,Bonavista,CA,2021-11-23 21:13:55,48.6499,-53.1147,43.12,83,100,26.51
397,Sao Filipe,CV,2021-11-23 21:13:55,14.8961,-24.4956,79.65,71,99,3.67
398,Salalah,OM,2021-11-23 21:11:03,17.0151,54.0924,84.29,23,0,10.36
399,Abalak,RU,2021-11-23 21:13:56,58.1286,68.5944,18.95,93,100,10.18
400,Clyde River,CA,2021-11-23 21:13:57,70.4692,-68.5914,16.39,95,100,11.68
401,Sinnamary,GF,2021-11-23 21:13:57,5.3833,-52.95,80.49,83,100,8.88
402,Grindavik,IS,2021-11-23 21:13:58,63.8424,-22.4338,34.27,86,75,14.97
403,Namatanai,PG,2021-11-23 21:13:59,-3.6667,152.4333,80.74,81,100,8.28
404,Neyvo-Shaytanskiy,RU,2021-11-23 21:13:59,57.7286,61.2496,17.94,90,98,12.26
405,Baikunthpur,IN,2021-11-23 21:14:00,23.25,82.55,60.19,40,4,3.38
406,Yar-Sale,RU,2021-11-23 21:14:01,66.8333,70.8333,9.0,96,99,8.43
407,Viedma,AR,2021-11-23 21:14:01,-40.8135,-62.9967,87.22,17,89,18.25
408,Mehamn,NO,2021-11-23 21:14:01,71.0357,27.8492,23.18,73,0,13.8
409,Seymchan,RU,2021-11-23 21:14:02,62.8833,152.4333,-33.92,100,71,0.74
410,Quba,AZ,2021-11-23 21:14:03,41.3626,48.5152,45.32,55,67,4.32
411,Dolinsk,RU,2021-11-23 21:14:04,47.35,142.8,24.66,88,52,8.19
412,Mhango,TZ,2021-11-23 21:15:04,-3.2833,32.85,70.29,67,99,2.98
413,Deputatskiy,RU,2021-11-23 21:15:05,69.3,139.9,-24.41,97,100,2.8
414,Vila,PT,2021-11-23 21:15:05,42.0304,-8.1588,42.33,79,49,5.97
415,Abu Kamal,SY,2021-11-23 21:15:06,34.4506,40.9171,60.67,50,1,4.14
416,Belle Fourche,US,2021-11-23 21:11:16,44.6714,-103.8522,63.09,11,100,9.55
417,Pitsunda,GE,2021-11-23 21:15:07,43.1592,40.3378,53.78,63,100,8.79
418,Puerto Del Rosario,ES,2021-11-23 21:15:08,28.5004,-13.8627,67.75,88,20,0.0
419,Yagodnoye,RU,2021-11-23 21:15:08,62.55,149.6667,-25.65,100,77,2.8
420,Ebolowa,CM,2021-11-23 21:15:09,2.9,11.15,68.34,97,15,1.66
421,The Valley,AI,2021-11-23 21:15:10,18.217,-63.0578,84.06,72,91,8.72
422,Nioro,GM,2021-11-23 21:15:10,13.35,-15.75,81.16,59,29,7.96
423,Douglas,US,2021-11-23 21:15:11,41.3,-96.167,69.15,27,1,13.8
424,Wagga Wagga,AU,2021-11-23 21:15:12,-35.1167,147.3667,63.61,100,90,12.66
425,Yumen,CN,2021-11-23 21:15:12,40.2833,97.2,26.6,32,0,12.86
426,Urdoma,RU,2021-11-23 21:15:13,61.7533,48.5442,8.06,97,96,5.32
427,Searcy,US,2021-11-23 21:12:56,35.2506,-91.7363,59.4,39,1,1.01
428,Brae,GB,2021-11-23 21:15:14,60.3964,-1.353,49.91,85,100,24.29
429,Yanaul,RU,2021-11-23 21:15:14,56.2719,54.9309,11.73,95,100,10.11
430,Tarauaca,BR,2021-11-23 21:15:15,-8.1614,-70.7656,73.44,95,100,0.96
431,Gorom-Gorom,BF,2021-11-23 21:15:15,14.4439,-0.2361,84.92,13,6,8.75
432,Cap Malheureux,MU,2021-11-23 21:15:16,-19.9842,57.6142,73.89,83,67,1.99
433,Isangel,VU,2021-11-23 21:15:17,-19.55,169.2667,79.68,77,100,10.6
434,Tuatapere,NZ,2021-11-23 21:15:17,-46.1333,167.6833,57.56,58,99,2.24
435,Shimoda,JP,2021-11-23 21:15:18,34.6667,138.95,45.1,63,2,27.96
436,Dongsheng,CN,2021-11-23 21:15:03,39.8161,109.9776,23.9,41,0,14.2
437,Christchurch,NZ,2021-11-23 21:11:50,-43.5333,172.6333,66.33,70,20,4.0
438,Mitchell,US,2021-11-23 21:11:56,43.7094,-98.0298,68.11,21,1,10.0
439,Longhua,CN,2021-11-23 21:15:19,23.6137,114.1919,49.86,60,0,3.29
440,Sulangan,PH,2021-11-23 21:15:20,11.1373,123.7228,82.65,78,100,16.55
441,Nurota,UZ,2021-11-23 21:15:20,40.5614,65.6886,48.29,42,97,2.35
442,Port Alberni,CA,2021-11-23 21:15:20,49.2413,-124.8028,49.28,89,82,1.99
443,Santa Cruz De La Palma,ES,2021-11-23 21:15:21,28.6835,-17.7642,68.14,83,20,4.61
444,Coruripe,BR,2021-11-23 21:15:22,-10.1256,-36.1756,79.83,78,69,16.78
445,York,US,2021-11-23 21:15:22,40.1254,-77.0,40.89,43,66,10.56
446,Puerto Quijarro,BO,2021-11-23 21:15:23,-17.7833,-57.7667,85.19,68,100,0.67
447,Ixtapa,MX,2021-11-23 21:15:24,20.7,-105.2,84.22,61,1,12.66
448,Neuquen,AR,2021-11-23 21:11:31,-38.9516,-68.0591,89.49,23,0,2.3
449,Berlevag,NO,2021-11-23 21:15:24,70.8578,29.0864,21.15,68,0,3.44
450,Baykit,RU,2021-11-23 21:15:25,61.67,96.37,18.48,96,100,3.62
451,Mayna,RU,2021-11-23 21:15:25,54.1135,47.6231,10.08,97,58,6.2
452,Assiniboia,CA,2021-11-23 21:15:26,49.6334,-105.9845,46.31,48,80,11.5
453,Mancora,PE,2021-11-23 21:15:27,-4.1078,-81.0475,73.98,68,94,11.3
454,Visnes,NO,2021-11-23 21:15:27,59.3556,5.2242,49.21,87,75,20.71
455,Rathkeale,IE,2021-11-23 21:15:28,52.5244,-8.9381,38.64,93,40,5.75
456,Takikawa,JP,2021-11-23 21:15:29,43.5528,141.9064,30.33,88,99,11.01
457,Zaporizhzhya,UA,2021-11-23 21:15:29,47.8167,35.1833,27.27,86,0,4.47
458,Kirakira,SB,2021-11-23 21:16:30,-10.4544,161.9205,82.38,76,97,8.5
459,Ostrovnoy,RU,2021-11-23 21:16:30,68.0531,39.5131,20.53,96,100,6.62
460,Mana,GF,2021-11-23 21:16:31,5.6592,-53.7767,79.54,84,99,8.25
461,Igarka,RU,2021-11-23 21:16:32,67.4667,86.5833,14.04,90,93,19.19
462,Pandan,PH,2021-11-23 21:16:32,14.0453,124.1694,80.89,78,26,11.54
463,Adrar,MR,2021-11-23 21:16:33,20.5022,-10.0711,79.11,32,65,7.81
464,Nizwa,OM,2021-11-23 21:16:33,22.9333,57.5333,71.44,20,98,1.12
465,Taitung,TW,2021-11-23 21:16:34,22.7583,121.1444,65.8,81,36,10.89
466,Hirara,JP,2021-11-23 21:16:34,24.8,125.2833,69.46,63,100,19.86
467,Saint-Denis,FR,2021-11-23 21:16:35,48.9167,2.3333,43.48,89,0,3.0
468,San Jose,US,2021-11-23 21:15:02,37.3394,-121.895,68.86,48,75,1.01
469,Kuah,MY,2021-11-23 21:16:36,6.3265,99.8432,80.58,78,20,4.61
470,Tiarei,PF,2021-11-23 21:16:36,-17.5333,-149.3333,87.82,76,98,4.12
471,Bitkine,TD,2021-11-23 21:16:37,11.9801,18.2138,79.23,20,0,7.18
472,Constantine,DZ,2021-11-23 21:16:38,36.365,6.6147,47.61,66,40,4.61
473,Belaya Gora,RU,2021-11-23 21:16:38,68.5333,146.4167,-18.38,97,100,1.36
474,Eqbaliyeh,IR,2021-11-23 21:16:39,35.3022,51.5358,51.62,50,0,7.49
475,Aurillac,FR,2021-11-23 21:16:39,44.9167,2.45,46.65,81,96,6.91
476,Cairns,AU,2021-11-23 21:15:35,-16.9167,145.7667,81.07,86,70,2.3
477,Shenjiamen,CN,2021-11-23 21:14:05,29.9576,122.298,46.98,52,0,9.06
478,Milkovo,RU,2021-11-23 21:16:41,54.7167,158.6167,17.85,97,100,4.45
479,Kankaanpaa,FI,2021-11-23 21:16:41,61.8,22.4167,38.16,95,100,13.73
480,Inzer,RU,2021-11-23 21:16:42,54.2167,57.5556,9.19,98,100,2.93
481,Cuiluan,CN,2021-11-23 21:16:42,47.72,128.648,14.22,90,100,12.75
482,Olesnica,PL,2021-11-23 21:16:43,51.2134,17.3899,41.29,90,100,8.05
483,Thinadhoo,MV,2021-11-23 21:16:43,0.5333,72.9333,81.95,76,100,17.09
484,Una,IN,2021-11-23 21:16:44,20.8167,71.0333,78.17,67,89,5.95
485,Narsaq,GL,2021-11-23 21:16:45,60.9167,-46.05,21.42,62,100,8.52
486,Elat,IL,2021-11-23 21:15:49,29.5581,34.9482,67.84,56,59,11.5
487,Nome,US,2021-11-23 21:16:46,64.5011,-165.4064,3.27,55,1,5.75
488,Kargasok,RU,2021-11-23 21:16:46,59.0556,80.8572,19.26,92,95,9.28
489,Labuhan,ID,2021-11-23 21:16:47,-6.8844,112.2051,78.15,88,100,6.82
490,Bhadra,IN,2021-11-23 21:16:47,29.1167,75.1667,66.34,16,0,4.85
491,Sampit,ID,2021-11-23 21:16:48,-2.5333,112.95,74.1,99,100,3.22
492,Warwick,US,2021-11-23 21:15:27,41.7001,-71.4162,39.45,41,20,19.57
493,Maningrida,AU,2021-11-23 21:16:49,-12.0667,134.2667,82.51,67,60,4.7
494,Dehloran,IR,2021-11-23 21:16:49,32.6941,47.2679,65.98,43,0,1.77
495,San Felipe,VE,2021-11-23 21:16:34,10.3399,-68.7425,77.11,93,100,4.45
496,Saint-Augustin,CA,2021-11-23 21:16:50,51.226,-58.6502,40.78,84,100,23.44
497,Doka,SD,2021-11-23 21:16:51,13.5167,35.7667,81.12,40,89,14.25
498,Hay River,CA,2021-11-23 21:16:51,60.8156,-115.7999,-4.02,59,75,2.3
499,Chokurdakh,RU,2021-11-23 21:16:52,70.6333,147.9167,-25.65,99,98,6.02
500,Conde,BR,2021-11-23 21:16:52,-7.2597,-34.9075,80.06,78,20,9.22
501,Izazi,TZ,2021-11-23 21:16:53,-7.2,35.7333,77.29,52,50,3.96
502,La Orilla,MX,2021-11-23 21:16:53,17.9833,-102.2333,82.54,70,9,9.06
503,Thatta,PK,2021-11-23 21:16:54,24.7475,67.9235,70.12,72,10,9.42
504,Seddon,AU,2021-11-23 21:16:54,-37.8068,144.8916,70.81,80,75,11.5
505,Skeldon,GY,2021-11-23 21:16:55,5.8833,-57.1333,78.33,89,99,6.06
506,Fort-Shevchenko,KZ,2021-11-23 21:17:56,44.5086,50.263,50.14,86,100,12.21
507,Pontianak,ID,2021-11-23 21:17:56,-0.0333,109.3333,75.18,94,90,3.44
508,Praia,CV,2021-11-23 21:17:57,14.9215,-23.5087,77.54,78,0,16.11
509,Bodaybo,RU,2021-11-23 21:17:57,57.8506,114.1933,-20.31,97,27,2.46
510,Bom Jesus Da Lapa,BR,2021-11-23 21:17:58,-13.255,-43.4181,77.67,77,97,3.74
511,Guerrero Negro,MX,2021-11-23 21:17:59,27.9769,-114.0611,74.41,47,99,8.41
512,Ozernovskiy,RU,2021-11-23 21:17:59,51.5,156.5167,37.83,94,100,19.48
513,Aqtobe,KZ,2021-11-23 21:18:00,50.2797,57.2072,26.69,93,90,4.47
514,San Juan,AR,2021-11-23 21:18:00,-31.5375,-68.5364,89.67,30,4,24.4
515,Seoul,KR,2021-11-23 21:18:01,37.5683,126.9778,33.24,74,0,2.3
516,Katherine,AU,2021-11-23 21:18:01,-14.4667,132.2667,80.92,74,90,6.91
517,Port Hawkesbury,CA,2021-11-23 21:18:02,45.6169,-61.3485,56.17,100,90,14.97
518,Lusambo,CD,2021-11-23 21:18:03,-4.9667,23.45,69.82,97,40,1.48
519,Teguise,ES,2021-11-23 21:16:49,29.0605,-13.564,64.62,83,20,5.75
520,Luanda,AO,2021-11-23 21:15:11,-8.8368,13.2343,78.8,83,75,10.36
521,Walvis Bay,NA,2021-11-23 21:18:03,-22.9575,14.5053,58.15,88,0,4.61
522,Cassilandia,BR,2021-11-23 21:18:04,-19.1133,-51.7342,85.53,61,60,4.76
523,Konakovo,RU,2021-11-23 21:18:05,56.7,36.7667,21.47,74,48,7.16
524,Isilkul,RU,2021-11-23 21:18:05,54.9109,71.2728,16.16,91,95,14.29
525,Nara,JP,2021-11-23 21:13:45,34.6851,135.8049,52.88,48,37,13.62
526,San Vicente,AR,2021-11-23 21:18:06,-26.6167,-54.1333,80.42,47,100,3.38
527,Palmerston,AU,2021-11-23 21:18:07,-12.486,130.9833,82.38,87,40,2.3
528,Aguas Formosas,BR,2021-11-23 21:18:07,-17.0822,-40.9358,75.31,85,16,3.71
529,Ambovombe,MG,2021-11-23 21:18:08,-25.1667,46.0833,75.29,70,70,6.98
530,Lincoln,US,2021-11-23 21:14:49,40.8,-96.667,70.18,25,1,5.99
531,Boende,CD,2021-11-23 21:18:09,-0.2167,20.8667,73.51,89,72,1.34
532,Porteirinha,BR,2021-11-23 21:18:09,-15.7433,-43.0283,78.69,71,78,2.37
533,Chicama,PE,2021-11-23 21:18:10,-7.8447,-79.1469,66.74,65,57,9.75
534,La Ronge,CA,2021-11-23 21:18:10,55.1001,-105.2842,8.85,72,90,13.8
535,Waconia,US,2021-11-23 21:18:11,44.8508,-93.7869,55.4,47,100,17.38
536,Diapaga,BF,2021-11-23 21:18:12,12.0708,1.7889,83.14,18,51,6.73
537,Santa Luzia,BR,2021-11-23 21:16:20,-19.7697,-43.8514,87.08,31,20,6.91
538,Meadow Lake,US,2021-11-23 21:18:12,34.8014,-106.5436,66.97,28,85,5.88
539,Chumikan,RU,2021-11-23 21:18:13,54.7183,135.315,24.33,72,100,25.97
540,Viransehir,TR,2021-11-23 21:18:14,37.2353,39.7631,54.23,60,100,2.42
541,Kanigoro,ID,2021-11-23 21:18:14,-8.13,112.219,74.52,90,100,2.71
542,Breves,BR,2021-11-23 21:18:15,-1.6822,-50.4803,83.62,65,56,3.76
543,Padang,ID,2021-11-23 21:18:16,-0.9492,100.3543,75.25,74,100,4.34
544,Lake Charles,US,2021-11-23 21:18:02,30.2131,-93.2044,67.98,36,1,8.05
545,Buraydah,SA,2021-11-23 21:18:16,26.326,43.975,61.25,48,2,10.09
546,Gopalganj,IN,2021-11-23 21:18:17,26.4667,84.4333,62.62,41,0,1.61
547,Palana,RU,2021-11-23 21:18:17,59.1167,159.9667,22.89,73,81,13.11
548,Saint-Georges,GD,2021-11-23 21:18:18,12.0564,-61.7485,83.88,74,20,18.41
549,Vauvert,FR,2021-11-23 21:18:19,43.7,4.2833,50.25,71,0,9.22
550,Caxito,AO,2021-11-23 21:18:19,-8.5785,13.6643,79.45,88,100,4.45
551,Kalmunai,LK,2021-11-23 21:18:20,7.4167,81.8167,76.48,90,100,7.14
552,Kukshi,IN,2021-11-23 21:18:21,22.2,74.75,75.6,50,10,2.71
553,Pattani,TH,2021-11-23 21:19:21,6.75,100.4167,74.91,99,100,0.13
554,Ca Mau,VN,2021-11-23 21:19:22,9.1769,105.15,75.7,91,81,8.68
555,Paredon,MX,2021-11-23 21:19:22,16.0333,-93.8667,89.89,42,1,16.49
556,San Andres,CO,2021-11-23 21:19:23,12.5847,-81.7006,86.02,66,75,10.36
557,Kindu,CD,2021-11-23 21:19:23,-2.95,25.95,69.89,98,95,2.26
558,Redding,US,2021-11-23 21:19:24,40.5865,-122.3917,66.78,31,1,3.0
559,Kualakapuas,ID,2021-11-23 21:19:25,-3.0091,114.3876,77.16,98,100,2.77
560,Takoradi,GH,2021-11-23 21:19:25,4.8845,-1.7554,80.44,81,74,8.72
561,Paraiso,CR,2021-11-23 21:19:26,9.8383,-83.8656,71.89,70,98,4.38
562,Southbridge,US,2021-11-23 21:19:26,42.0751,-72.0334,36.73,46,20,1.99
563,Coihaique,CL,2021-11-23 21:16:23,-45.5752,-72.0662,67.95,40,75,8.05
564,Mahibadhoo,MV,2021-11-23 21:19:27,3.7833,72.9667,81.23,75,100,16.02
565,Selfoss,IS,2021-11-23 21:19:27,63.9331,-20.9971,34.05,82,49,10.92
566,Bowen,AU,2021-11-23 21:19:27,-20.0167,148.2333,80.96,74,100,6.93
567,Santa Cruz,BO,2021-11-23 21:19:28,-17.8,-63.1667,89.65,58,75,14.97
568,Nemuro,JP,2021-11-23 21:19:29,43.3236,145.575,41.52,61,100,10.98
569,Kaffrine,SN,2021-11-23 21:19:30,14.1059,-15.5508,84.09,26,42,0.45
570,Porto Novo,BJ,2021-11-23 21:19:30,6.4965,2.6036,84.02,86,93,7.05
571,Bend,US,2021-11-23 21:15:04,44.0582,-121.3153,43.88,72,40,1.01
572,Galesong,ID,2021-11-23 21:19:31,-5.3166,119.3661,77.02,79,93,3.09
573,Yarada,IN,2021-11-23 21:19:32,17.65,83.2667,79.02,83,70,4.79
574,Meulaboh,ID,2021-11-23 21:19:32,4.1363,96.1285,76.41,86,100,4.92
575,Urucara,BR,2021-11-23 21:19:33,-2.5364,-57.76,85.42,64,33,3.36
576,Tambacounda,SN,2021-11-23 21:19:34,13.7539,-13.7586,84.25,51,0,4.61
577,Beringovskiy,RU,2021-11-23 21:19:34,63.05,179.3167,-7.87,89,10,6.78
578,Sitka,US,2021-11-23 21:19:15,57.0531,-135.33,33.69,86,90,9.22
579,Yeppoon,AU,2021-11-23 21:19:35,-23.1333,150.7333,74.98,78,100,8.48
580,San Jeronimo,PE,2021-11-23 21:19:36,-11.9472,-75.2829,60.39,59,99,4.52
581,Esperance,AU,2021-11-23 21:19:07,-33.8667,121.9,56.23,74,8,5.55
582,Khorinsk,RU,2021-11-23 21:19:36,52.1657,109.7726,7.43,92,100,0.69
583,Praia Da Vitoria,PT,2021-11-23 21:19:37,38.7333,-27.0667,65.75,94,75,23.44
584,Fortuna,US,2021-11-23 21:15:27,40.5982,-124.1573,57.47,66,1,1.99
585,Kiama,AU,2021-11-23 21:19:38,-34.6833,150.8667,68.58,89,100,1.99
586,Udalguri,IN,2021-11-23 21:19:38,26.7667,92.1333,61.45,73,7,4.56
587,Sindor,RU,2021-11-23 21:19:39,62.8629,51.8905,16.56,94,100,7.94
588,Leo,BF,2021-11-23 21:19:39,11.1,-2.1,79.43,18,2,5.97
589,Tecoanapa,MX,2021-11-23 21:19:40,16.5167,-98.75,85.3,64,8,8.68
590,Krugersdorp,ZA,2021-11-23 21:19:41,-26.0858,27.7752,62.74,62,0,6.67
591,Hofn,IS,2021-11-23 21:19:42,64.2539,-15.2082,35.31,79,100,7.23
